Quarter,JN5P,YBTO,YBVH,YCAS,JN5Y,AGNR,AGOS,AGPT,JN69,AGNH,AGOJ,AGPK,YBUA,YBVK,LWEX,AIWY,AIYA,AIZB,AIWG,AIXR,AIYS,JN5Q,YBTR,YBVN,YCAV,JN5Z,AGNS,AGOT,AGPU,JN6A,AGNI,AGOK,AGPL,YBUD,YBVQ,LWFA,AIXA,AIYB,AIZC,AIWH,AIXS,AIYT,JN5R,MGUQ,MGVF,MGVU,JN62,AGNT,AGOU,AGPV,JN6B,AGNJ,AGOL,AGPM,AIVZ,MGWY,AIYL,AIXB,AIYC,AIZD,AIWI,AIXT,AIYU
Apr-Jun 1994,1295674.3333333333,584058.8837373056,138879.16189094013,572736.2877050876,911410.681047927,344773.1717922136,59191.26205114383,507446.24720456963,384263.65228540637,239285.71194509213,79687.8998397963,65290.040500517964,45.07759926329011,19.210382235486268,44.20372256905253,37.82852000327649,14.652592429485026,55.677013420680474,62.27123240044731,24.982599467675325,16.9909488217805,5361045.333333333,3400994.7736473666,673017.0680328775,1287033.4916530894,1151855.332036373,384397.28680796,63900.06409066695,703557.981137746,4209190.00129696,3016597.486839406,609117.0039422106,583475.5105153434,63.439022843194884,16.519762194783045,24.00713688523972,33.37201088685168,14.253946395752093,61.08041188591983,71.66693558404145,16.799916416223372,13.861942804567137,6656719.666666666,3985053.657384672,811896.2299238176,1859769.779358177,2063266.0130842999,729170.4586001736,123091.32614181077,1211004.2283423156,4593453.653582367,3255883.1987844985,688804.9037820068,648765.5510158614,59.86512662294786,16.92525977959221,27.938231929322804,35.34059369834545,14.442901036455098,58.69355772172248,70.8809415382973,17.46158088731665,14.123698635990344
May-Jul 1994,1294199.6666666665,573075.8116683603,137645.49674192187,583478.3582563846,906804.9321342988,335803.5024731578,58690.62539023507,512310.8042709061,387394.73453236785,237272.30919520248,78954.8713516868,71167.55398547853,44.280324468354344,19.367014202768555,45.08410667105086,37.03150375271942,14.877439547226597,56.49625251432049,61.24820191002822,24.967768809480813,18.370810865921126,5343363.666666666,3404363.7816314683,670055.7922353257,1268944.0927998726,1121746.647002723,381042.50487814716,57777.84482373786,682926.2973008382,4221617.019663944,3023321.2767533213,612277.9474115878,586017.7954990345,63.71199854632395,16.44542934490703,23.74803909971327,33.968677855760255,13.166628407955455,60.880618553717,71.61524275345064,16.841183795560607,13.881358559277453,6637563.333333334,3977439.5932998285,807701.2889772474,1852422.4510562574,2028551.5791370221,716846.0073513049,116468.47021397293,1195237.1015717443,4609011.754196311,3260593.5859485236,691232.8187632746,657185.349484513,59.92318857924012,16.879362778403543,27.908169881461387,35.337825013858534,13.976532671586684,58.92071534509451,70.74387655835093,17.491477306268095,14.258704132966754
Jun-Aug 1994,1299589.0,578628.4648922023,138968.51331120735,581992.0217965906,911493.369904103,333428.37530356157,66280.99788951055,511783.9967110309,388095.63009589724,245200.0895886407,72687.51542169682,70208.0250855597,44.52395833545854,19.36581640284102,44.78277530793125,36.58044987629928,16.582297622901816,56.14785730859183,63.180327366235126,22.86579101419607,18.09039309930172,5326661.0,3379077.4681498967,680276.1316247827,1267307.4002253218,1082307.8712287522,360637.9592393809,61361.89977887424,660308.0122104969,4244353.128771248,3018439.5089105153,618914.2318459084,606999.3880148248,63.437066262521626,16.758237854976286,23.791778756435257,33.32119896993321,14.54073940252663,61.0092589884655,71.11659697797958,17.015508415114972,14.301340383300124,6626250.000000001,3957705.933042099,819244.6449359901,1849299.4220219122,1993801.241132855,694066.3345429425,127642.89766838479,1172092.0089215278,4632448.7588671455,3263639.598499156,691601.7472676053,677207.4131003844,59.72768810476663,17.14995019443444,27.908687749811918,34.811209875091755,15.533827863279695,58.78680305442876,70.45171502981226,17.485702813251002,14.618778282309464
Jul-Sep 1994,1304943.3333333335,576648.1914864853,143354.79443033534,584940.3474165129,907056.6173858991,332212.3660722268,69616.97326836044,505227.27804531186,397886.71594743436,244435.82541425843,73737.82116197492,79713.06937120104,44.18951970990964,19.910305545162924,44.824961550042744,36.625317505499225,17.325010011116603,55.6996408340371,61.4335225623746,23.175338987199115,20.03411176505126,5310208.333333333,3380399.7888081428,660954.1340605866,1268854.410464603,1103025.879383965,376769.4348074831,56353.707634098,669902.7369423839,4207182.453949368,3003630.3540006597,604600.4264264884,598951.6735222191,63.658515384201365,16.354769878491922,23.894625800267153,34.15780552836232,13.011012830305848,60.7331840043972,71.39291882102928,16.75614624502801,14.236408334513065,6615151.666666666,3957047.980294628,804308.9284909219,1853794.757881116,2010082.496769864,708981.8008797099,125970.68090245844,1175130.0149876957,4605069.169896802,3248066.1794149186,678338.2475884634,678664.7428934202,59.817947942659345,16.89243095821758,28.023465693496814,35.27127876686754,15.087167671336182,58.461780393396324,70.5324080829758,17.27632138256753,14.737340914004745
Aug-Oct 1994,1310348.6666666665,576329.4796140189,139899.8332647783,594119.3537878694,930370.870210184,345818.17925921717,69685.67069048951,514867.02026047726,379977.79645648284,230511.30035480176,70214.16257428881,79252.33352739224,43.98291037149036,19.532827091712825,45.34055468604561,37.16992764198345,16.771365824630596,55.33997642726728,60.66441315899396,23.348259868119303,20.857095932043148,5293508.666666666,3354377.909908971,655614.3013801551,1283516.4553775403,1108889.8698162693,372523.29422110866,60364.79895118831,676001.7766439721,4184618.796850397,2981854.615687862,595249.5024289668,607514.6787335682,63.36776080166937,16.349515580963917,24.24698883483218,33.59425533239218,13.944666047250712,60.96203013884312,71.25749704924593,16.640541700036863,14.517802175692115,6603857.333333333,3930707.3895229893,795514.1346449335,1877635.8091654098,2039260.740026453,718341.4734803259,130050.46964167783,1190868.7969044494,4564596.5933068795,3212365.9160426636,665463.6650032557,686767.0122609604,59.521385625375764,16.83192653109903,28.432410247385874,35.22558245646448,15.329055243394246,58.39708348864705,70.37568053117754,17.160724861554343,15.045513841638813
Sep-Nov 1994,1315741.0,572738.2117517807,136062.89272331298,606939.8955249065,944890.7665882221,339578.75701163633,70084.93968654951,535227.0698900362,370850.233411778,233159.4547401443,65977.95303676347,71712.82563487024,43.52970772756802,19.196202131213532,46.12913145709577,35.93841415529704,17.107920533701485,56.644332743626556,62.87159444261504,22.05606899086618,19.337408790368226,5276995.0,3364542.265106027,626734.276531448,1285718.458362526,1134048.201472503,378643.2679694941,56265.90993771228,699139.0235652965,4142946.798527498,2985898.9971365323,570468.3665937358,586579.4347972295,63.75867828387229,15.702602162322782,24.36459497048085,33.388639696076886,12.937393091694505,61.649850743337076,72.07186435987525,16.040760367212805,14.158507538781667,6592736.000000001,3937280.4768578075,762797.169254761,1892658.3538874325,2078938.968060725,718222.0249811304,126350.84962426178,1234366.0934553328,4513797.031939276,3219058.4518766766,636446.3196304992,658292.2604320997,59.72149463982491,16.229458887464766,28.70823818650455,34.5475281388901,14.960325322228279,59.37481149852002,71.31597697235543,16.507470677612538,14.584002244099036
Oct-Dec 1994,1321121.3333333333,578048.6028270725,127340.45913041051,615732.2713758501,944425.733148607,340483.6191965721,65980.18581489756,537961.9281371373,376695.6001847262,237564.98363050036,61360.27331551297,77770.34323871284,43.75439168547773,18.05251399518949,46.606791960757334,36.05192099768807,16.232733395052414,56.96180326891708,63.06550528171866,20.526961803898278,20.645407910412374,5260340.333333333,3349479.380049089,627473.5552844476,1283387.397999797,1133835.037745616,376483.60083672206,60044.91566658965,697306.5212423042,4126505.295587718,2972995.7792123673,567428.639617858,586080.8767574927,63.67419535242534,15.777746568474868,24.39742139624167,33.204442295704474,13.755095806240213,61.499821228734156,72.04633379221043,16.02713608571651,14.202838352931762,6581461.666666667,3927527.982876162,754814.0144148581,1899119.669375647,2078260.770894223,716967.2200332942,126025.10148148722,1235268.4493794416,4503200.895772444,3210560.7628428675,628788.9129333709,663851.2199962055,59.67561890952029,16.12043748302788,28.855591137059683,34.49842435917228,14.949733024261889,59.437606034777666,71.29508181295903,16.37748488762599,14.741763367017931
Nov-Jan 1995,1326545.6666666667,581306.4529015747,127880.08429111978,617359.1294739721,941844.601756373,338800.64964952215,64788.927914574626,538255.0241922762,384701.06491029356,242505.80325205252,63091.156376545165,79104.1052816959,43.82106605966132,18.031939071676604,46.53885237326711,35.972032861654576,16.053171716082055,57.149026833994284,63.03746606695804,20.645217299681903,20.56248669343865,5243829.666666667,3333051.58593511,622447.0629910543,1288331.0177405013,1145553.2282182951,382946.2471878437,60913.01112673925,701693.969903712,4098276.438448371,2950105.338747266,561534.051864315,586637.0478367894,63.56140069007664,15.736247645035494,24.568513846473806,33.42893527378459,13.723496803477165,61.253720265366674,71.98404946700452,15.990652495970528,14.314238110762808,6570375.333333332,3914358.038836685,750327.1472821741,1905690.1472144735,2087397.8299746676,721746.8968373658,125701.93904131386,1239948.994095988,4482977.503358664,3192611.1419993187,624625.2082408603,665741.1531184851,59.57586652589028,16.085268723278322,29.004281346704495,34.576393942410334,14.832982679240978,59.40166154676111,71.21630968719789,16.36328356250613,14.850423688713791
Dec-Feb 1995,1331853.0,594093.3052416467,138128.68089943126,599631.0138589221,945835.651242078,349686.77942395484,69589.59409365848,526559.2777244648,386017.34875792195,244406.52581769193,68539.08680577276,73071.73613445729,44.606522284489856,18.86431758589913,45.02231206138531,36.971198850957215,16.59754722399952,55.671329055209895,63.31490711599168,21.90127742363936,18.929650796674895,5227292.0,3319530.465689282,616270.6219140895,1291490.9123966284,1153114.763395208,383332.7071513221,62942.048947743155,706840.0072961426,4074177.236604792,2936197.75853796,553328.5729663464,584650.9051004857,63.503826946902564,15.658073367964725,24.70669157943785,33.24323990290827,14.103878403951468,61.2983225724157,72.06848372126379,15.856839020550131,14.350158845512166,6559145.0,3913623.770930929,754399.3028135209,1891121.9262555505,2098950.414637286,733019.4865752769,132531.64304140164,1233399.2850206075,4460194.585362714,3180604.2843556516,621867.6597721193,657722.641234943,59.66667562511469,16.161002010822973,28.83183595202653,34.92314451372821,15.31182139408623,58.76266901873181,71.31088618406089,16.354299753150872,14.746501047138851
Jan-Mar 1995,1337228.0,596181.3520740257,140031.65665091807,601014.9912750563,952263.9680259388,351041.0479728979,72631.0993736388,528591.8206794022,384964.03197406104,245140.30410112775,67400.55727727927,72423.17059565408,44.58337337193251,19.02053549602996,44.944840466626204,36.86383815410054,17.143232055382484,55.50895953515735,63.678755348667295,21.56535851984948,18.812970714244273,5210683.0,3314516.4966816874,613633.509129659,1282532.9941886535,1151991.622971376,381421.61270999955,64053.65115708437,706516.359104292,4058691.3770286245,2933094.883971688,549579.8579725747,576016.6350843615,63.61001996632088,15.621437781699862,24.613529439205063,33.109755757267074,14.378722311323667,61.32999103604134,72.26700952362167,15.780395778957018,14.19217628481189,6547911.0,3910697.848755713,753665.1657805771,1883547.9854637098,2104255.5909973145,732462.6606828975,136684.75053072316,1235108.179783694,4443655.409002685,3178235.1880728155,616980.4152498539,648439.8056800156,59.72435863523058,16.157944041486726,28.765632053699413,34.80863559619894,15.726302439291109,58.69572998013578,71.52298942068788,16.25679486324029,14.592486275292632
Feb-Apr 1995,1342707.0,593202.2643971266,146881.34686832706,602623.3887345463,957983.9085778699,351325.21093647496,74792.38144684237,531866.3161945526,384723.09142213,241877.0534606517,72088.9654214847,70757.07253999359,44.17957636305811,19.84658822767034,44.88122790262852,36.67339375856724,17.552052011868664,55.51933716549684,62.870427809922305,22.96075405808392,18.391688494298545,5194127.0,3317691.016691407,605598.5736408809,1270837.4096677117,1161962.555362408,389874.1000254961,63495.22903958676,708593.2262973252,4032164.444637591,2927816.9166659107,542103.3446012941,562244.1833703865,63.87389096746012,15.435989612726726,24.46681433988256,33.55306917819715,14.005188478568604,60.98244930761301,72.61154540856185,15.622933778983136,13.943979495134917,6536834.0,3910893.281088534,752479.920509208,1873460.7984022577,2119946.463940278,741199.3109619711,138287.61048642913,1240459.542491878,4416887.536059721,3169693.9701265623,614192.3100227789,633001.25591038,59.82855432903044,16.135957556461424,28.660063853575874,34.96311456772956,15.72366877937053,58.51372020906012,71.76306718812737,16.23178564442846,14.331387221035662
Mar-May 1995,1348052.0,609015.1347983952,146266.1198471245,592770.7453544802,956455.9505176321,356940.34091708914,76367.53190915361,523148.07769138925,391596.04948236793,252074.7938813061,69898.58793797088,69622.66766309101,45.17742155335219,19.36578181273311,43.97239463718612,37.319056954365095,17.62431211116654,54.69651554870484,64.3711279045107,21.709430619082926,17.779205830886667,5177407.0,3316602.453902322,606274.5259813423,1254530.0201163357,1171002.9856622128,401723.0813458278,63276.45736114851,706003.4469552366,4006404.0143377874,2914879.3725564945,542998.0686201937,548526.5731610993,64.05914107008242,15.45484421485279,24.230855718245365,34.30589727477507,13.6078537920922,60.29049076727889,72.75550249363184,15.703219037034927,13.691244597351588,6525459.0,3925617.5887007173,752540.6458284669,1847300.7654708158,2127458.9361798447,758663.4222629168,139643.98927030212,1229151.5246466259,4398000.063820155,3166954.1664378005,612896.6565581646,618149.2408241903,60.15848982731663,16.08625891005595,28.309131441494245,35.66054363546048,15.545234012035994,57.7755698943709,72.00896135701615,16.21483717900734,14.055234921648879
Apr-Jun 1995,1353420.0,616653.4733505414,151440.77237848373,585325.7542709748,964220.0060343089,366793.45631858485,78669.6806314014,518756.8690843227,389199.9939656911,249860.01703195655,72771.09174708233,66568.88518665216,45.56260978488137,19.716431052643284,43.247901927781086,38.04043206147017,17.660199937090177,53.80067472545932,64.19836097273483,22.5555099204402,17.104030374810428,5160851.0,3301616.4200899038,587930.6462758932,1271303.9336342027,1193147.7179188349,420328.3361516332,59787.39717870622,713031.9845884955,3967703.2820811654,2881288.083938271,528143.249097187,558271.9490457072,63.97426354858731,15.115658359296495,24.63361049629611,35.22852450196166,12.45270526003988,59.76057900292613,72.6185372013746,15.490655112475157,14.07040570717473,6514270.999999999,3918269.893440445,739371.4186543769,1856629.6879051775,2157367.7239531437,787121.792470218,138457.0778101076,1231788.8536728183,4356903.276046856,3131148.1009702273,600914.3408442693,624840.8342323594,60.14901580607324,15.874374369155467,28.50095870904323,36.48528638538738,14.958971326578984,57.096842601116606,71.86636706360873,16.101401040656487,14.341397883849641
May-Jul 1995,1358848.0,620423.3764109928,147012.85127229255,591411.7723167145,975091.0479125307,371410.6499076288,75415.568750312,528264.82925459,383756.95208746905,249012.72650336407,71597.28252198055,63146.943062124454,45.65804095903241,19.156360615929064,43.52302629261805,38.08984306673131,16.878053614854,54.17594904450167,64.88813431231523,22.331580582788582,16.454931361798884,5144251.0,3315433.420213602,591779.3590574565,1237038.2207289417,1160363.483814628,414271.8435126287,56968.92772979477,689122.7125722046,3983887.516185372,2901161.5767009733,534810.4313276617,547915.5081567373,64.4492933998283,15.145818579347006,24.047003552683215,35.70190283399249,12.08913387939599,59.38852111294932,72.82237675924334,15.56504040422918,13.75328760992163,6503099.0,3935856.796624595,738792.210329749,1828449.9930456562,2135454.531727159,785682.4934202575,132384.49648010678,1217387.5418267946,4367644.468272842,3150174.3032043376,606407.7138496423,611062.4512188617,60.52278762209517,15.804228493533282,28.116594765751778,36.79228387901082,14.41991684010708,57.00835694413824,72.12524568076978,16.142538911614256,13.990663746962506
